Region,X,Y
8,1831.65562954456,5870.9251384994
8,1835.15331820657,5866.46353207129
8,1855.0031490348,5863.96671235438
8,1858.50083769681,5859.50510592627
8,1862.47080386245,5859.00574198285
8,1865.96849252447,5854.54413555474
8,1889.78828951833,5851.5479518944
8,1893.28597818034,5847.08634546629
8,1888.09092564039,5803.50167813424
8,1879.20643830184,5796.57592105156
8,1878.73416079821,5792.61367856682
8,1843.00446530741,5797.10795405728
8,1839.5067766454,5801.56956048539
8,1835.53681047975,5802.06892442881
8,1831.09456681048,5798.60604588744
8,1830.62228930685,5794.64380340271
8,1826.18004563757,5791.18092486134
8,1822.21007947193,5791.68028880477
8,1817.76783580265,5788.2174102634
8,1817.29555829902,5784.25516777867
8,1808.41107096047,5777.32941069599
8,1806.99423844957,5765.44268324178
8,1802.5519947803,5761.97980470042
8,1802.07971727666,5758.01756221568
8,1797.63747360739,5754.55468367436
8,1797.16519610376,5750.59244118963
8,1788.28070876521,5743.6666841069
8,1787.80843126158,5739.70444162221
8,1774.48170025375,5729.31580599817
8,1774.00942275011,5725.35356351343
8,1769.56717908084,5721.89068497207
8,1769.09490157721,5717.92844248733
8,1764.65265790793,5714.46556394597
8,1764.1803804043,5710.50332146123
8,1759.73813673502,5707.04044291992
8,1758.79358172776,5699.11595795044
8,1749.90909438921,5692.19020086777
8,1726.08929739534,5695.18638452805
8,1719.09392007132,5704.10959738432
8,1721.92758509311,5727.88305229269
8,1726.36982876238,5731.34593083406
8,1727.31438376965,5739.27041580353
8,1731.75662743892,5742.73329434485
8,1732.22890494256,5746.69553682958
8,1736.67114861183,5750.15841537095
8,1737.14342611546,5754.12065785568
8,1741.58566978474,5757.58353639705
8,1743.9470573029,5777.39474882068
8,1766.15827564928,5794.70914152745
8,1770.12824181492,5794.20977758403
8,1774.5704854842,5797.67265612539
8,1771.07279682219,5802.1342625535
8,1767.10283065654,5802.63362649687
8,1763.60514199453,5807.09523292503
8,1747.72527733195,5809.09268869858
8,1744.22758866994,5813.55429512668
8,1732.31769017301,5815.05238695685
8,1728.82000151099,5819.51399338496
8,1712.94013684842,5821.5114491585
8,1709.4424481864,5825.97305558661
8,1697.53254968947,5827.47114741678
9,1864.25695297084,5975.40886587028
9,1866.14606298537,5991.25783580923
9,1870.58830665465,5994.72071435054
9,1872.00513916554,6006.60744180475
9,1880.88962650409,6013.53319888748
9,1900.73945733231,6011.03637917052
9,1905.18170100159,6014.49925771188
9,1909.15166716723,6013.99989376851
9,1940.24737285216,6038.2400435579
9,1944.21733901781,6037.74067961453
9,1948.65958268708,6041.20355815589
9,1952.62954885273,6040.70419421247
9,1979.28301086838,6061.48146546056
9,1983.25297703403,6060.98210151718
9,1992.13746437258,6067.90785859986
9,1992.60974187621,6071.8701010846
9,2005.93647288404,6082.25873670864
9,2009.90643904968,6081.75937276527
9,2058.77111941172,6119.85103672007
9,2059.24339691535,6123.81327920481
9,2068.1278842539,6130.73903628753
9,2070.01699426843,6146.58800622643
9,2066.51930560642,6151.04961265454
9,2068.40841562094,6166.89858259349
9,2077.2929029595,6173.82433967622
9,2077.76518046313,6177.7865821609
9,2082.2074241324,6181.24946070227
9,2082.67970163603,6185.211703187
9,2087.12194530531,6188.67458172837
9,2087.59422280894,6192.6368242131
9,2092.03646647822,6196.09970275442
9,2092.98102148548,6204.02418772389
9,2097.42326515476,6207.48706626525
9,2097.89554265839,6211.44930874999
9,2115.66451733549,6225.30082291535
9,2116.60907234275,6233.22530788482
9,2121.05131601203,6236.68818642618
9,2122.46814852293,6248.57491388039
9,2126.91039219221,6252.03779242171
9,2130.68861222126,6283.7357322996
9,2135.13085589053,6287.19861084092
9,2136.0754108978,6295.12309581039
9,2140.51765456707,6298.58597435175
9,2146.65726211429,6350.09512665328
9,2151.09950578356,6353.55800519465
9,2152.51633829445,6365.44473264886
9,2156.95858196373,6368.90761119017
9,2157.90313697099,6376.83209615964
9,2162.34538064027,6380.29497470101
9,2162.81765814391,6384.25721718574
9,2167.25990181318,6387.72009572706
9,2167.73217931681,6391.6823382118
9,2176.61666665536,6398.60809529452
9,2177.08894415899,6402.57033777921
9,2181.53118782827,6406.03321632057
9,2182.0034653319,6409.99545880531
9,2186.44570900118,6413.45833734667
9,2186.91798650481,6417.42057983141
9,2191.36023017409,6420.88345837273
9,2223.11995949924,6416.88854682564
9,2226.61764816125,6412.42694039753
9,2223.78398313946,6388.65348548911
9,2214.89949580091,6381.72772840643
9,2213.95494079365,6373.80324343696
9,2209.51269712437,6370.34036489565
9,2209.04041962074,6366.37812241091
9,2204.59817595146,6362.91524386955
9,2204.12589844783,6358.95300138481
9,2195.24141110928,6352.02724430213
9,2194.76913360565,6348.06500181739
9,2190.32688993637,6344.60212327603
9,2189.85461243274,6340.63988079129
9,2185.41236876346,6337.17700224998
9,2184.4678137562,6329.25251728051
9,2180.02557008692,6325.78963873914
9,2173.41368503608,6270.31824395288
9,2168.9714413668,6266.85536541151
9,2164.24866633049,6227.2329405642
9,2159.80642266121,6223.77006202283
9,2173.79717730926,6205.92363631039
9,2173.32489980563,6201.96139382566
9,2183.81796579167,6188.57657454128
9,2183.34568828803,6184.61433205654
9,2190.34106561206,6175.69111920032
9,2189.3965106048,6167.76663423085
9,2192.89419926681,6163.30502780274
9,2190.53281174865,6143.49381537905
9,2194.03050041066,6139.03220895095
9,2198.00046657631,6138.53284500757
9,2201.49815523832,6134.07123857941
9,2237.22785072912,6129.57696308896
9,2241.67009439839,6133.03984163032
9,2257.54995906097,6131.04238585673
9,2261.99220273024,6134.50526439809
9,2289.78196588976,6131.00971679438
9,2294.22420955903,6134.47259533575
9,2302.16414189032,6133.47386744895
9,2306.60638555959,6136.93674599032
9,2314.54631789088,6135.93801810352
9,2318.98856156016,6139.40089664488
9,2326.92849389145,6138.40216875814
9,2331.37073756072,6141.86504729945
9,2339.31066989201,6140.86631941271
9,2343.75291356129,6144.32919795402
9,2351.69284589257,6143.33047006727
9,2356.13508956185,6146.79334860864
9,2360.1050557275,6146.29398466522
9,2364.54729939677,6149.75686320658
9,2384.39713022499,6147.26004348966
9,2388.83937389427,6150.72292203098
9,2400.7492723912,6149.22483020081
9,2405.19151606048,6152.68770874217
9,2421.07138072305,6150.69025296863
9,2425.51362439233,6154.15313151
9,2437.42352288926,6152.65503967983
9,2441.86576655854,6156.11791822119
9,2442.33804406217,6160.08016070588
9,2446.78028773145,6163.54303924724
9,2447.25256523508,6167.50528173198
9,2451.69480890435,6170.96816027334
9,2452.16708640799,6174.93040275808
9,2456.13705257363,6174.43103881466
9,2460.57929624291,6177.89391735602
9,2462.94068376107,6197.70512977971
9,2467.38292743034,6201.16800832102
9,2491.20272442421,6198.17182466073
9,2495.64496809348,6201.63470320205
9,2497.06180060438,6213.52143065626
9,2505.94628794293,6220.44718773893
9,2529.76608493679,6217.45100407865
9,2536.76146226082,6208.52779122238
9,2535.81690725355,6200.60330625295
9,2539.31459591557,6196.14169982479
9,2536.48093089378,6172.36824491642
9,2532.0386872245,6168.90536637506
9,2531.09413221724,6160.98088140559
9,2526.65188854796,6157.51800286427
9,2526.17961104433,6153.55576037954
9,2517.29512370578,6146.63000329681
9,2509.35519137449,6147.6287311836
9,2504.91294770521,6144.16585264224
9,2493.00304920828,6145.66394447241
9,2475.23407453118,6131.812430307
9,2474.76179702755,6127.85018782232
9,2470.31955335827,6124.38730928095
9,2469.84727585464,6120.42506679622
9,2465.40503218536,6116.96218825485
9,2461.43506601972,6117.46155219827
9,2456.99282235044,6113.99867365691
9,2449.05289001915,6114.99740154366
9,2444.61064634988,6111.53452300234
9,2424.76081552166,6114.03134271926
9,2420.31857185238,6110.56846417789
9,2408.40867335545,6112.06655600806
9,2403.96642968618,6108.60367746675
9,2392.05653118924,6110.10176929687
9,2387.61428751997,6106.63889075555
9,2379.67435518868,6107.6376186423
9,2375.2321115194,6104.17474010098
9,2367.29217918811,6105.17346798773
9,2362.84993551883,6101.71058944637
9,2354.91000318755,6102.70931733316
9,2350.46775951827,6099.2464387918
9,2342.52782718698,6100.24516667859
9,2338.08558351771,6096.78228813723
9,2334.11561735206,6097.2816520806
9,2329.67337368279,6093.81877353929
9,2321.7334413515,6094.81750142603
9,2317.29119768222,6091.35462288472
9,2293.47140068836,6094.35080654501
9,2289.02915701908,6090.88792800369
9,2273.1492923565,6092.88538377723
9,2268.70704868723,6089.42250523587
9,2256.7971501903,6090.92059706604
9,2252.35490652102,6087.45771852468
9,2184.86548170507,6095.94690556226
9,2175.98099436652,6089.02114847954
9,2175.50871686288,6085.05890599485
9,2166.62422952433,6078.13314891212
9,2165.67967451707,6070.20866394265
9,2169.17736317908,6065.74705751454
9,2166.81597566092,6045.9358450909
9,2170.31366432293,6041.47423866274
9,2168.89683181204,6029.58751120858
9,2172.39452047405,6025.12590478043
