Region,X,Y
20,390,1524
20,385,1524
20,384,1525
20,379,1525
20,378,1526
20,375,1526
20,374,1527
20,372,1527
20,371,1528
20,371,1529
20,370,1530
20,370,1538
20,371,1539
20,371,1543
20,372,1544
20,372,1547
20,373,1548
20,373,1551
20,374,1552
20,374,1554
20,373,1555
20,373,1556
20,369,1560
20,368,1560
20,364,1564
20,363,1564
20,361,1566
20,360,1566
20,358,1568
20,357,1568
20,356,1569
20,355,1569
20,353,1571
20,352,1571
20,351,1572
20,350,1572
20,349,1573
20,348,1573
20,347,1574
20,345,1574
20,344,1575
20,343,1575
20,342,1576
20,339,1576
20,338,1577
20,336,1577
20,335,1578
20,332,1578
20,331,1579
20,326,1579
20,325,1580
20,319,1580
20,318,1581
20,312,1581
21,338,1024
21,338,1032
21,339,1033
21,339,1035
21,340,1036
21,340,1040
21,341,1041
21,341,1044
21,342,1045
21,342,1047
21,343,1048
21,343,1052
21,344,1053
21,344,1055
21,345,1056
21,345,1058
21,346,1059
21,346,1060
21,347,1061
21,347,1062
21,348,1063
21,348,1064
21,349,1065
21,349,1066
21,350,1067
21,350,1068
21,351,1069
21,351,1073
21,352,1074
21,352,1075
21,355,1078
21,355,1079
21,356,1080
21,356,1082
21,357,1083
21,357,1084
21,358,1085
21,358,1086
21,360,1088
21,360,1089
21,363,1092
21,363,1093
21,364,1094
21,364,1095
21,366,1097
21,366,1098
21,367,1098
21,369,1100
21,370,1100
21,371,1101
21,372,1101
21,373,1102
21,369,1106
21,369,1107
21,368,1108
21,368,1114
21,369,1115
21,369,1116
21,371,1116
21,372,1117
21,372,1126
21,374,1128
21,381,1128
21,382,1127
21,385,1130
21,385,1131
21,386,1132
21,386,1135
21,387,1136
21,387,1137
21,389,1139
21,395,1139
21,396,1138
21,397,1138
21,400,1135
21,400,1134
21,401,1133
21,402,1133
21,408,1139
21,409,1139
21,412,1142
21,413,1142
21,414,1143
21,425,1143
21,429,1139
21,429,1138
21,431,1136
21,432,1136
21,435,1133
21,435,1123
21,434,1122
21,434,1120
21,433,1119
21,433,1115
21,432,1114
21,433,1113
21,434,1113
21,435,1114
21,436,1114
21,437,1115
21,442,1115
21,443,1116
21,445,1116
21,446,1117
21,448,1117
21,449,1118
21,450,1118
21,451,1119
21,460,1119
21,461,1120
21,462,1120
21,463,1121
21,469,1121
21,470,1120
21,472,1120
21,472,1116
21,466,1116
21,465,1115
21,456,1115
21,455,1114
21,453,1114
21,452,1113
21,450,1113
21,449,1112
21,447,1112
21,446,1111
21,441,1111
21,440,1110
21,439,1110
21,438,1109
21,437,1109
21,436,1108
21,435,1108
21,434,1107
21,428,1107
21,426,1109
21,426,1113
21,427,1114
21,427,1116
21,428,1117
21,428,1118
21,429,1119
21,429,1123
21,430,1124
21,430,1127
21,431,1128
21,427,1132
21,426,1132
21,425,1133
21,425,1134
21,423,1136
21,423,1137
21,422,1138
21,421,1138
21,420,1139
21,418,1139
21,415,1136
21,414,1136
21,408,1130
21,407,1130
21,405,1128
21,404,1128
21,403,1127
21,404,1126
21,407,1126
21,407,1125
21,408,1124
21,408,1115
21,407,1114
21,407,1113
21,405,1111
21,405,1110
21,404,1110
21,403,1109
21,402,1109
21,401,1108
21,400,1108
21,399,1107
21,398,1107
21,397,1106
21,388,1106
21,387,1107
21,385,1107
21,382,1110
21,381,1110
21,380,1111
21,379,1111
21,378,1112
21,374,1112
21,373,1111
21,378,1106
21,378,1105
21,379,1104
21,379,1099
21,377,1097
21,376,1097
21,375,1096
21,374,1096
21,373,1095
21,372,1095
21,369,1092
21,369,1091
21,368,1090
21,368,1089
21,366,1087
21,366,1086
21,367,1085
21,370,1088
21,370,1089
21,371,1090
21,372,1090
21,373,1091
21,374,1091
21,375,1092
21,379,1092
21,379,1089
21,380,1088
21,382,1088
21,382,1084
21,381,1083
21,381,1081
21,382,1080
21,384,1080
21,385,1079
21,386,1079
21,389,1076
21,389,1065
21,388,1064
21,389,1063
21,389,1062
21,391,1060
21,391,1058
21,392,1057
21,392,1053
21,391,1052
21,391,1051
21,390,1050
21,381,1050
21,380,1051
21,379,1051
21,378,1052
21,377,1052
21,376,1053
21,375,1053
21,373,1055
21,372,1055
21,369,1058
21,369,1065
21,370,1066
21,370,1067
21,371,1068
21,371,1069
21,372,1070
21,372,1072
21,373,1073
21,373,1077
21,374,1078
21,374,1080
21,375,1081
21,375,1083
21,374,1084
21,373,1083
21,373,1082
21,371,1080
21,371,1079
21,368,1076
21,368,1075
21,366,1073
21,366,1072
21,364,1070
21,364,1069
21,363,1068
21,363,1067
21,362,1066
21,362,1065
21,361,1064
21,361,1063
21,360,1062
21,360,1061
21,359,1060
21,359,1059
21,358,1058
21,358,1057
21,357,1056
21,357,1055
21,356,1054
21,356,1053
21,355,1052
21,355,1050
21,354,1049
21,354,1048
21,353,1047
21,353,1044
21,352,1043
21,352,1041
21,351,1040
21,351,1036
21,350,1035
21,350,1032
21,349,1031
21,349,1029
21,348,1028
21,348,1026
21,347,1025
21,347,1024
21,346,1023
21,339,1023
22,359,1413
22,359,1419
22,360,1420
22,369,1420
22,370,1419
22,372,1419
22,373,1418
22,379,1418
22,380,1417
22,382,1417
22,384,1415
22,385,1415
22,386,1414
22,387,1414
22,388,1413
22,389,1413
22,390,1412
22,392,1412
22,393,1411
22,394,1411
22,395,1410
22,397,1410
22,398,1409
22,400,1411
22,400,1413
22,401,1414
22,401,1417
22,402,1418
22,402,1420
22,403,1421
22,403,1422
22,404,1423
22,404,1426
22,405,1427
22,405,1435
22,406,1436
22,406,1438
22,407,1439
22,407,1440
22,408,1441
22,408,1445
22,409,1446
22,409,1449
22,410,1449
22,412,1451
22,417,1451
22,418,1450
22,419,1450
22,420,1449
22,420,1445
22,419,1444
22,419,1436
22,418,1435
22,418,1433
22,416,1431
22,416,1429
22,415,1428
22,415,1426
22,414,1425
22,414,1421
22,413,1420
22,413,1418
22,412,1417
22,412,1414
22,411,1413
22,411,1411
22,410,1410
22,410,1407
22,409,1406
22,409,1403
22,412,1400
22,413,1400
22,414,1399
22,415,1399
22,416,1398
22,423,1398
22,425,1396
22,425,1395
22,426,1394
22,426,1392
22,427,1391
22,427,1390
22,431,1386
22,432,1386
22,433,1385
22,443,1385
22,444,1386
22,473,1386
22,474,1387
22,509,1387
22,510,1386
22,511,1386
22,511,1381
22,509,1379
22,509,1378
22,508,1377
22,505,1377
22,504,1376
22,497,1376
22,496,1377
22,492,1377
22,491,1376
22,480,1376
22,479,1375
22,460,1375
22,459,1376
22,452,1376
22,451,1375
22,446,1375
22,445,1374
22,432,1374
22,431,1373
22,430,1373
22,429,1372
22,430,1371
22,432,1371
22,433,1372
22,443,1372
22,443,1368
22,444,1367
22,446,1367
22,447,1368
22,448,1368
22,449,1369
22,458,1369
22,459,1368
22,460,1368
22,462,1366
22,463,1366
22,464,1367
22,464,1373
22,468,1373
22,468,1363
22,467,1362
22,467,1361
22,461,1361
22,460,1362
22,458,1362
22,457,1363
22,456,1363
22,455,1364
22,451,1364
22,450,1363
22,445,1363
22,440,1358
22,439,1358
22,438,1357
22,438,1355
22,437,1354
22,437,1352
22,436,1351
22,437,1350
22,440,1350
22,441,1351
22,442,1351
22,443,1352
22,448,1352
22,449,1351
22,450,1351
22,453,1348
22,453,1346
22,454,1345
22,454,1339
22,453,1338
22,444,1338
22,443,1339
22,440,1339
22,439,1338
22,439,1337
22,438,1336
22,438,1335
22,439,1334
22,439,1332
22,440,1331
22,440,1329
22,441,1328
22,441,1326
22,442,1325
22,442,1324
22,443,1323
22,443,1321
22,444,1320
22,444,1317
22,445,1316
22,445,1315
22,446,1314
22,446,1312
22,447,1311
22,447,1309
22,448,1308
22,448,1306
22,449,1305
22,449,1303
22,450,1302
22,450,1300
22,451,1299
22,451,1289
22,452,1288
22,452,1286
22,458,1280
22,459,1280
22,460,1279
22,461,1279
22,462,1278
22,464,1278
22,465,1277
22,466,1277
22,467,1276
22,468,1276
22,469,1275
22,471,1275
22,472,1274
22,473,1274
22,474,1273
22,476,1273
22,477,1272
22,479,1272
22,480,1271
22,481,1271
22,482,1270
22,484,1270
22,485,1269
22,487,1269
22,488,1268
22,490,1268
22,491,1267
22,492,1267
22,493,1266
22,494,1266
22,495,1265
22,496,1265
22,498,1263
22,500,1263
22,501,1262
22,503,1262
22,503,1260
22,504,1259
22,504,1253
22,492,1253
22,491,1254
22,489,1254
22,488,1255
22,487,1255
22,486,1256
22,485,1256
22,484,1257
22,483,1257
22,482,1258
22,480,1258
22,479,1259
22,477,1259
22,476,1260
22,475,1260
22,474,1261
22,472,1261
22,471,1262
22,469,1262
22,468,1263
22,466,1263
22,465,1264
22,464,1264
22,463,1265
22,462,1265
22,461,1266
22,459,1266
22,458,1267
22,457,1267
22,456,1268
22,454,1268
22,453,1269
22,451,1269
22,450,1270
22,447,1270
22,446,1271
22,445,1271
22,444,1270
22,443,1270
22,442,1269
22,441,1269
22,439,1267
22,439,1266
22,438,1265
22,438,1264
22,437,1263
22,437,1251
22,432,1251
22,432,1255
22,433,1256
22,433,1268
22,434,1269
22,434,1270
22,435,1271
22,435,1272
22,436,1273
22,437,1273
22,438,1274
22,439,1274
22,440,1275
22,450,1275
22,451,1274
22,454,1274
22,455,1275
22,454,1276
22,453,1276
22,449,1280
22,449,1281
22,448,1282
22,448,1283
22,447,1284
22,447,1295
22,446,1296
22,446,1298
22,445,1299
22,445,1301
22,444,1302
22,443,1301
22,443,1287
22,442,1286
22,442,1285
22,440,1283
22,439,1283
22,438,1282
22,436,1282
22,435,1281
22,434,1281
22,433,1280
22,431,1280
22,428,1277
22,428,1265
22,426,1265
22,425,1264
22,424,1264
22,422,1262
22,421,1262
22,420,1261
22,419,1261
22,417,1259
22,416,1259
22,415,1258
22,414,1258
22,413,1257
22,412,1257
22,411,1256
22,411,1251
22,405,1251
22,405,1259
22,407,1261
22,409,1261
22,410,1262
22,411,1262
22,413,1264
22,414,1264
22,416,1266
22,417,1266
22,419,1268
22,420,1268
22,421,1269
22,423,1269
22,424,1270
22,424,1281
22,425,1282
22,425,1283
22,426,1284
22,428,1284
22,429,1285
22,431,1285
22,432,1286
22,433,1286
22,434,1287
22,435,1287
22,438,1290
22,438,1296
22,439,1297
22,438,1298
22,438,1300
22,437,1301
22,437,1305
22,436,1306
22,436,1308
22,435,1309
22,435,1311
22,434,1312
22,434,1314
22,433,1315
22,433,1316
22,432,1317
22,432,1320
22,431,1321
22,431,1323
22,430,1324
22,430,1326
22,429,1327
22,429,1331
22,428,1332
22,428,1342
22,429,1343
22,429,1344
22,431,1346
22,431,1353
22,432,1354
22,432,1355
22,433,1356
22,433,1358
22,431,1360
22,430,1360
22,428,1362
22,426,1362
22,425,1363
22,425,1364
22,424,1365
22,423,1364
22,423,1362
22,422,1361
22,422,1360
22,420,1358
22,420,1357
22,418,1355
22,413,1355
22,412,1356
22,410,1356
22,404,1362
22,404,1363
22,403,1364
22,403,1372
22,404,1373
22,404,1374
22,407,1377
22,407,1378
22,412,1383
22,411,1384
22,411,1385
22,409,1387
22,408,1386
22,400,1386
22,399,1387
22,397,1387
22,396,1388
22,394,1388
22,393,1389
22,392,1389
22,392,1395
22,393,1396
22,393,1397
22,394,1398
22,393,1399
22,391,1399
22,390,1400
22,389,1400
22,387,1402
22,386,1402
22,385,1403
22,384,1403
22,383,1404
22,382,1404
22,381,1405
22,379,1405
22,378,1406
22,377,1406
22,376,1407
22,375,1407
22,374,1408
22,372,1408
22,371,1409
22,367,1409
22,366,1410
22,364,1410
22,363,1411
22,361,1411
23,364,126
23,364,130
23,381,130
23,382,129
23,385,129
23,386,128
23,388,128
23,389,127
23,390,127
23,391,126
23,392,126
23,393,127
23,394,127
23,396,129
23,398,129
23,399,130
23,403,130
23,404,129
23,405,129
23,406,128
23,407,128
23,409,126
23,409,125
23,415,119
23,415,118
23,418,115
23,418,114
23,420,112
23,420,111
23,421,110
23,422,110
23,422,109
23,426,105
23,427,105
23,429,103
23,430,103
23,431,102
23,432,102
23,433,101
23,434,101
23,436,99
23,442,99
23,443,98
23,444,98
23,446,96
23,447,96
23,449,94
23,450,94
23,451,93
23,451,92
23,452,91
23,452,90
23,453,89
23,454,89
23,457,86
23,458,86
23,458,85
23,460,83
23,461,83
23,461,82
23,462,81
23,462,69
23,463,68
23,463,66
23,465,64
23,466,64
23,467,63
23,468,63
23,470,61
23,472,61
23,473,60
23,474,60
23,475,59
23,476,59
23,481,54
23,482,54
23,483,53
23,484,53
23,485,54
23,493,54
23,494,53
23,495,53
23,497,51
23,499,51
23,500,50
23,501,50
23,502,49
23,503,49
23,504,48
23,509,48
23,510,47
23,516,47
23,517,46
23,520,46
23,522,48
23,523,48
23,524,49
23,530,49
23,539,40
23,540,40
23,543,37
23,544,37
23,546,35
23,547,35
23,548,34
23,549,34
23,550,33
23,551,33
23,552,32
23,553,32
23,554,31
23,556,33
23,556,34
23,558,36
23,558,37
23,559,38
23,559,40
23,560,41
23,567,41
23,568,40
23,568,33
23,567,32
23,567,30
23,566,29
23,566,27
23,564,25
23,564,24
23,563,23
23,563,22
23,559,22
23,559,23
23,558,24
23,556,24
23,555,25
23,553,25
23,552,26
23,551,26
23,550,27
23,549,27
23,548,28
23,547,28
23,546,29
23,545,29
23,544,30
23,543,30
23,542,31
23,541,31
23,539,33
23,538,33
23,535,36
23,534,36
23,527,43
23,526,43
23,525,42
23,523,42
23,522,41
23,516,41
23,515,42
23,512,42
23,511,43
23,505,43
23,504,44
23,501,44
23,500,43
23,504,39
23,504,34
23,499,34
23,499,35
23,494,40
23,493,40
23,492,41
23,488,41
23,487,42
23,482,42
23,481,43
23,480,43
23,479,44
23,478,44
23,477,45
23,475,45
23,473,43
23,472,43
23,471,42
23,467,42
23,466,41
23,466,38
23,465,37
23,465,35
23,460,35
23,460,41
23,462,43
23,462,44
23,461,45
23,461,49
23,460,50
23,460,55
23,461,56
23,461,59
23,460,60
23,460,61
23,459,62
23,459,63
23,458,64
23,458,69
23,457,70
23,457,74
23,458,75
23,458,76
23,457,77
23,457,78
23,455,80
23,454,80
23,454,81
23,452,83
23,451,83
23,448,86
23,448,87
23,445,90
23,444,90
23,442,92
23,441,92
23,439,94
23,438,94
23,437,95
23,436,95
23,435,94
23,435,92
23,434,91
23,426,91
23,425,92
23,423,92
23,422,93
23,420,93
23,419,94
23,419,95
23,418,96
23,418,97
23,416,99
23,413,99
23,411,101
23,411,103
23,409,105
23,409,106
23,408,107
23,408,109
23,406,111
23,406,112
23,405,113
23,405,114
23,404,115
23,403,115
23,403,116
23,402,117
23,401,117
23,400,118
23,400,119
23,399,120
23,399,122
23,398,123
23,397,123
23,396,122
23,386,122
23,385,123
23,384,123
23,383,124
23,382,124
23,381,125
23,377,125
23,376,126
23,375,125
23,366,125
23,365,126
24,371,539
24,371,543
24,373,545
24,373,550
24,376,553
24,378,553
24,379,554
24,380,554
24,381,555
24,382,555
24,383,556
24,384,556
24,386,558
24,386,559
24,387,560
24,389,560
24,392,563
24,393,563
24,394,564
24,395,564
24,401,570
24,401,571
24,403,573
24,403,574
24,402,575
24,402,576
24,401,577
24,401,578
24,400,579
24,400,580
24,395,585
24,394,585
24,392,587
24,392,588
24,391,589
24,391,590
24,386,595
24,386,596
24,380,602
24,380,603
24,379,604
24,379,605
24,378,606
24,378,607
24,377,608
24,377,609
24,376,610
24,376,617
24,385,617
24,386,616
24,386,614
24,387,613
24,387,612
24,389,610
24,389,609
24,397,601
24,397,600
24,398,599
24,400,601
24,404,601
24,404,600
24,405,599
24,406,599
24,406,595
24,407,594
24,408,595
24,408,613
24,409,614
24,410,614
24,411,615
24,414,615
24,416,617
24,417,617
24,418,618
24,428,618
24,429,617
24,431,617
24,433,615
24,434,615
24,436,613
24,436,611
24,437,610
24,437,601
24,435,599
24,433,599
24,430,596
24,430,595
24,429,595
24,427,593
24,427,592
24,426,591
24,426,590
24,425,589
24,425,588
24,424,587
24,424,586
24,423,585
24,423,580
24,425,578
24,425,577
24,430,572
24,430,567
24,429,566
24,429,565
24,428,564
24,428,555
24,429,554
24,429,551
24,430,550
24,430,549
24,431,548
24,431,546
24,432,545
24,432,544
24,433,543
24,433,541
24,434,540
24,434,539
24,435,538
24,435,537
24,436,536
24,436,535
24,438,533
24,438,532
24,440,530
24,440,529
24,443,526
24,443,518
24,442,517
24,436,517
24,432,521
24,432,522
24,430,524
24,430,525
24,427,528
24,422,528
24,420,530
24,420,531
24,419,532
24,419,535
24,418,536
24,418,537
24,417,538
24,417,539
24,416,540
24,416,542
24,415,543
24,415,545
24,414,546
24,414,548
24,413,549
24,413,550
24,412,551
24,412,552
24,411,553
24,411,554
24,410,555
24,409,555
24,408,556
24,407,556
24,406,557
24,405,556
24,404,556
24,400,552
24,399,552
24,398,551
24,397,551
24,395,549
24,394,549
24,393,548
24,392,548
24,391,547
24,390,547
24,389,546
24,388,546
24,387,545
24,386,545
24,385,544
24,384,544
24,383,543
24,382,543
24,381,542
24,380,542
24,379,541
24,378,541
24,376,539
25,401,906
25,401,911
25,402,912
25,402,913
25,420,931
25,420,932
25,434,946
25,435,946
25,436,947
25,438,947
25,439,948
25,439,949
25,440,950
25,440,957
25,441,958
25,441,959
25,442,960
25,442,961
25,443,962
25,443,963
25,444,964
25,444,966
25,445,967
25,445,970
25,446,971
25,446,972
25,447,973
25,447,984
25,448,985
25,448,986
25,449,986
25,450,987
25,452,987
25,453,988
25,460,988
25,461,987
25,464,987
25,465,986
25,466,986
25,467,985
25,468,985
25,469,984
25,469,983
25,470,982
25,470,981
25,471,980
25,471,971
25,470,970
25,470,969
25,469,968
25,469,967
25,468,966
25,467,966
25,465,964
25,464,964
25,462,962
25,462,961
25,460,959
25,460,958
25,455,953
25,455,952
25,454,951
25,454,949
25,455,948
25,455,947
25,456,946
25,456,945
25,458,943
25,458,942
25,459,941
25,459,940
25,460,939
25,460,938
25,461,937
25,461,936
25,462,935
25,462,934
25,463,933
25,463,932
25,464,931
25,464,930
25,465,929
25,465,928
25,466,927
25,466,926
25,467,925
25,467,923
25,468,922
25,468,919
25,469,918
25,470,918
25,471,917
25,471,916
25,472,915
25,472,914
25,475,911
25,475,910
25,477,908
25,477,907
25,478,906
25,478,896
25,477,895
25,469,895
25,468,896
25,467,896
25,466,897
25,466,898
25,464,900
25,464,901
25,463,902
25,463,903
25,461,905
25,461,906
25,460,907
25,460,908
25,458,910
25,458,911
25,457,912
25,457,913
25,455,915
25,455,916
25,454,917
25,454,918
25,453,919
25,453,920
25,452,921
25,452,922
25,451,923
25,451,924
25,450,925
25,450,926
25,449,927
25,449,928
25,448,929
25,448,931
25,447,932
25,447,933
25,444,936
25,438,930
25,438,929
25,430,921
25,430,920
25,421,911
25,420,911
25,419,910
25,419,909
25,418,908
25,417,908
25,412,903
25,411,903
25,410,902
25,405,902
25,404,903
25,403,903
25,402,904
25,402,905
26,403,163
26,403,170
26,406,173
26,407,173
26,408,174
26,409,174
26,410,175
26,422,175
26,423,174
26,425,174
26,426,173
26,428,173
26,434,179
26,434,180
26,438,184
26,438,185
26,440,187
26,440,188
26,441,189
26,441,201
26,440,202
26,440,207
26,439,208
26,439,210
26,438,211
26,438,215
26,437,216
26,437,221
26,436,222
26,436,227
26,438,229
26,444,229
26,446,227
26,446,226
26,447,225
26,447,221
26,448,220
26,448,214
26,449,213
26,449,208
26,450,207
26,450,197
26,451,196
26,451,185
26,450,184
26,450,182
26,449,181
26,449,180
26,447,178
26,447,177
26,445,175
26,445,174
26,443,172
26,443,171
26,437,165
26,436,165
26,434,163
26,432,163
26,431,162
26,418,162
26,417,163
26,415,163
26,413,161
26,404,161
26,404,162
27,417,1927
27,417,1934
27,432,1934
27,433,1933
27,438,1933
27,439,1932
27,442,1932
27,443,1931
27,448,1931
27,449,1930
27,452,1930
27,453,1929
27,457,1929
27,458,1928
27,460,1928
27,461,1927
27,464,1927
27,465,1926
27,467,1926
27,468,1925
27,471,1925
27,472,1924
27,475,1924
27,476,1923
27,478,1923
27,479,1922
27,481,1922
27,482,1921
27,483,1921
27,484,1920
27,486,1920
27,487,1919
27,497,1919
27,498,1918
27,499,1918
27,499,1917
27,500,1916
27,500,1914
27,503,1911
27,504,1911
27,507,1908
27,508,1908
27,510,1906
27,511,1906
27,512,1905
27,513,1905
27,515,1903
27,516,1903
27,517,1902
27,518,1902
27,518,1901
27,519,1900
27,519,1893
27,518,1892
27,512,1892
27,511,1893
27,510,1893
27,509,1894
27,508,1894
27,507,1895
27,506,1895
27,504,1897
27,503,1897
27,502,1898
27,501,1898
27,499,1900
27,498,1900
27,496,1902
27,495,1902
27,493,1904
27,492,1904
27,490,1906
27,487,1906
27,486,1905
27,480,1905
27,479,1906
27,477,1906
27,477,1908
27,476,1909
27,476,1910
27,473,1913
27,472,1913
27,471,1914
27,469,1914
27,468,1915
27,464,1915
27,463,1916
27,460,1916
27,459,1917
27,457,1917
27,456,1918
27,453,1918
27,452,1919
27,447,1919
27,446,1920
27,443,1920
27,442,1921
27,439,1921
27,438,1922
27,435,1922
27,434,1923
27,431,1923
27,430,1924
27,427,1924
27,426,1925
27,421,1925
27,420,1926
27,418,1926
28,432,809
28,432,814
28,433,814
28,434,815
28,445,815
28,446,814
28,450,814
28,451,813
28,452,813
28,453,812
28,454,812
28,457,809
28,458,809
28,467,800
28,468,800
28,469,801
28,478,801
28,479,800
28,479,798
28,480,797
28,480,793
28,481,792
28,493,792
28,494,793
28,500,793
28,501,794
28,508,794
28,511,797
28,518,797
28,519,798
28,519,800
28,523,800
28,524,799
28,524,798
28,525,797
28,526,797
28,526,796
28,527,795
28,527,791
28,526,791
28,525,790
28,524,790
28,523,789
28,521,789
28,518,786
28,518,782
28,516,780
28,510,780
28,508,782
28,508,783
28,507,784
28,503,784
28,502,783
28,490,783
28,489,782
28,487,782
28,486,781
28,485,781
28,484,780
28,485,779
28,485,777
28,486,776
28,486,774
28,487,773
28,487,771
28,488,770
28,488,769
28,489,768
28,489,767
28,490,766
28,490,764
28,491,763
28,491,762
28,492,761
28,492,760
28,493,759
28,493,758
28,494,757
28,494,756
28,495,755
28,495,753
28,496,752
28,496,751
28,497,750
28,497,748
28,498,747
28,498,742
28,497,741
28,496,741
28,495,740
28,491,740
28,490,741
28,489,741
28,488,742
28,488,743
28,487,744
28,487,745
28,486,746
28,486,748
28,485,749
28,485,750
28,484,751
28,484,752
28,483,753
28,483,754
28,482,755
28,482,756
28,481,757
28,481,759
28,480,760
28,480,761
28,479,762
28,479,763
28,478,764
28,478,766
28,477,767
28,477,768
28,476,769
28,476,771
28,475,772
28,475,773
28,474,774
28,474,775
28,470,779
28,470,780
28,469,781
28,468,781
28,467,782
28,466,782
28,465,783
28,464,783
28,463,784
28,463,786
28,462,787
28,462,789
28,461,790
28,461,791
28,460,792
28,459,792
28,451,800
28,450,800
28,447,803
28,446,803
28,445,804
28,444,804
28,443,805
28,441,805
28,440,806
28,435,806
28,434,807
28,433,807
28,433,808
29,471,250
29,471,257
29,472,258
29,472,259
29,473,260
29,473,261
29,474,262
29,475,262
29,476,263
29,485,263
29,486,262
29,487,262
29,487,255
29,486,254
29,487,253
29,488,253
29,489,252
29,491,252
29,492,251
29,498,251
29,499,250
29,501,250
29,503,248
29,505,248
29,506,247
29,507,247
29,508,246
29,511,246
29,512,245
29,514,245
29,515,244
29,517,244
29,518,243
29,520,243
29,521,242
29,523,242
29,524,241
29,528,241
29,529,240
29,539,240
29,540,241
29,542,241
29,545,244
29,545,245
29,548,245
29,549,246
29,546,249
29,546,257
29,555,257
29,559,253
29,561,253
29,563,251
29,563,243
29,562,242
29,562,241
29,560,241
29,559,240
29,555,240
29,554,239
29,554,238
29,555,237
29,555,231
29,554,230
29,553,230
29,552,229
29,550,229
29,549,228
29,545,228
29,544,227
29,543,227
29,541,225
29,541,205
29,542,204
29,542,200
29,543,199
29,543,190
29,544,189
29,544,186
29,545,185
29,545,180
29,546,179
29,546,169
29,545,168
29,544,168
29,543,167
29,539,167
29,537,169
29,537,175
29,536,176
29,536,178
29,535,179
29,535,182
29,534,183
29,534,189
29,533,190
29,533,195
29,532,196
29,532,204
29,531,205
29,531,210
29,530,211
29,530,220
29,529,221
29,529,222
29,528,223
29,528,224
29,524,228
29,523,228
29,522,229
29,520,229
29,519,230
29,518,230
29,517,231
29,515,231
29,514,232
29,513,232
29,512,233
29,510,233
29,509,234
29,506,234
29,505,235
29,503,235
29,502,236
29,500,236
29,499,237
29,497,237
29,496,238
29,495,238
29,494,239
29,492,239
29,491,240
29,490,240
29,489,241
29,488,241
29,487,242
29,485,242
29,484,243
29,483,243
29,482,244
29,480,244
29,479,245
29,478,245
29,477,246
29,476,246
29,475,247
29,474,247
29,473,248
29,472,248
29,472,249
30,477,916
30,477,923
30,478,924
30,478,925
30,479,925
30,480,926
30,486,926
30,487,925
30,490,925
30,491,924
30,492,924
30,493,923
30,493,922
30,494,921
30,494,920
30,497,917
30,497,916
30,498,915
30,498,913
30,499,912
30,499,909
30,500,908
30,500,906
30,505,901
30,506,901
30,507,900
30,508,900
30,509,899
30,510,899
30,512,897
30,513,897
30,514,896
30,515,896
30,517,894
30,518,894
30,520,892
30,521,892
30,523,890
30,524,890
30,525,889
30,526,889
30,527,888
30,528,888
30,529,887
30,530,887
30,531,886
30,532,886
30,533,885
30,534,885
30,535,884
30,536,884
30,537,883
30,538,883
30,540,881
30,540,876
30,539,875
30,539,870
30,532,870
30,531,871
30,530,871
30,529,872
30,528,872
30,527,873
30,526,873
30,525,874
30,524,874
30,523,875
30,522,875
30,521,876
30,520,876
30,519,877
30,518,877
30,517,878
30,516,878
30,515,879
30,514,879
30,513,880
30,512,880
30,510,882
30,509,882
30,508,883
30,507,883
30,506,884
30,505,884
30,504,885
30,503,885
30,502,886
30,501,886
30,499,888
30,498,888
30,496,890
30,495,890
30,493,892
30,492,892
30,489,889
30,489,888
30,488,887
30,488,885
30,487,884
30,487,883
30,486,882
30,486,881
30,485,880
30,485,878
30,487,876
30,490,876
30,490,872
30,488,872
30,487,871
30,482,871
30,482,872
30,481,873
30,481,875
30,480,876
30,480,882
30,481,883
30,481,885
30,482,886
30,482,887
30,483,888
30,483,889
30,484,890
30,484,891
30,485,892
30,485,893
30,488,896
30,487,897
30,487,898
30,486,899
30,486,900
30,484,902
30,484,903
30,483,904
30,483,906
30,482,907
30,482,908
30,481,909
30,481,910
30,479,912
30,479,913
30,478,914
30,478,915
31,482,499
31,482,506
31,483,507
31,483,508
31,484,509
31,483,510
31,483,514
31,484,515
31,484,516
31,488,520
31,488,521
31,496,521
31,497,522
31,497,523
31,498,524
31,498,526
31,499,527
31,499,529
31,500,530
31,507,530
31,508,529
31,508,524
31,511,521
31,512,521
31,514,519
31,516,519
31,517,518
31,520,518
31,520,514
31,519,513
31,519,511
31,520,510
31,520,509
31,521,508
31,521,507
31,522,506
31,522,505
31,523,504
31,523,503
31,524,502
31,524,500
31,525,499
31,525,497
31,526,496
31,526,495
31,527,494
31,527,493
31,528,492
31,528,491
31,529,490
31,529,487
31,530,486
31,530,479
31,529,478
31,528,478
31,527,477
31,526,477
31,525,476
31,523,476
31,522,475
31,518,475
31,517,476
31,516,476
31,515,477
31,513,477
31,510,480
31,509,480
31,507,482
31,506,482
31,505,483
31,504,483
31,502,485
31,501,485
31,500,486
31,499,486
31,494,491
31,494,492
31,491,495
31,490,495
31,489,496
31,486,496
31,485,497
31,484,497
32,489,1652
32,489,1657
32,490,1658
32,490,1659
32,498,1659
32,504,1653
32,504,1652
32,510,1646
32,511,1646
32,516,1641
32,517,1641
32,530,1628
32,531,1628
32,534,1625
32,537,1625
32,538,1626
32,540,1626
32,541,1627
32,543,1627
32,544,1628
32,546,1628
32,547,1629
32,549,1629
32,550,1630
32,551,1630
32,553,1632
32,554,1632
32,555,1633
32,561,1633
