Region,X,Y,ImageHeight,ImageWidth
9,17.9656976002935,298.738184836927,500,500
9,17.7131052891819,298.550806626082,500,500
9,17.4873673505473,298.577827476265,500,500
9,16.9821827283231,298.203071054577,500,500
9,16.7564447896885,298.230091904761,500,500
9,16.2512601674648,297.855335483072,500,500
9,16.0255222288302,297.882356333255,500,500
9,14.2573760510466,296.570708857345,500,500
9,14.031638112412,296.597729707528,500,500
9,13.0212688679647,295.848216864149,500,500
9,12.7955309293295,295.875237714333,500,500
9,11.279977062658,294.750968449267,500,500
9,11.253122690181,294.536569388238,500,500
9,10.7479380679574,294.161812966547,500,500
9,10.5222001293222,294.188833816733,500,500
9,10.2696078182107,294.001455605888,500,500
9,10.0438698795761,294.028476456071,500,500
9,9.79127756846397,293.841098245225,500,500
9,9.56553962982936,293.868119095412,500,500
9,9.31294731871725,293.680740884566,500,500
9,9.08720938008264,293.70776173475,500,500
9,8.58202475785841,293.333005313062,500,500
9,8.35628681922381,293.360026163245,500,500
9,8.10369450811227,293.172647952402,500,500
9,7.87795656947709,293.199668802586,500,500
9,7.62536425836498,293.01229059174,500,500
9,7.59850988588803,292.797891530711,500,500
9,6.46982019271388,292.932995781634,500,500
9,6.27093662655622,293.174415692847,500,500
9,6.29779099903314,293.388814753876,500,500
9,6.09890743287548,293.630234665088,500,500
10,19.5795902563399,342.720548678926,500,500
10,19.767570863679,344.22134210613,500,500
10,20.0201631747911,344.408720316973,500,500
10,20.6973769906955,344.32765776642,500,500
10,20.949969301807,344.515035977265,500,500
10,21.0305324192384,345.158233160352,500,500
10,21.2831247303505,345.345611371198,500,500
10,23.3147661780637,345.102423719538,500,500
10,23.5136497442213,344.861003808325,500,500
10,24.8680773760307,344.698878707218,500,500
10,25.1206696871422,344.886256918064,500,500
10,25.3464076257774,344.85923606788,500,500
10,25.5989999368895,345.046614278724,500,500
10,25.8247378755241,345.01959342854,500,500
10,26.5825148088599,345.581728061074,500,500
10,28.1626803793038,345.392582109784,500,500
10,28.4152726904154,345.579960320629,500,500
10,28.8667485676852,345.52591862026,500,500
